Year,AverageTemperature,MinimumTemperature,MaximumTemperature,State,Country
1756,2.186,-14.819,18.184,Udmurt,Russia
1756,4.042,-12.677,19.858,Ul'Yanovsk,Russia
1756,5.834,-7.741,19.32,Vermont,United States
1756,13.074,0.936,24.161,Virginia,United States
1756,4.309,-11.019,19.026,Vladimir,Russia
1756,7.327,-8.554,22.874,Volgograd,Russia
1756,2.188,-12.967,17.077,Vologda,Russia
1756,6.577,-8.635,21.082,Voronezh,Russia
1756,11.211,-1.242,22.627,West Virginia,United States
1756,6.266,-9.009,20.636,Wisconsin,United States
1756,3.354,-11.733,18.029,Yaroslavl',Russia
1757,10.487,-3.939,25.277,Adygey,Russia
1757,16.776,4.947,29.835,Alabama,United States
1757,-1.489,-18.185,16.51,Arkhangel'Sk,Russia
1757,6.784,-11.028,24.482,Belgorod,Russia
1757,6.034,-10.65,22.899,Bryansk,Russia
1757,3.978,-15.784,23.492,Chuvash,Russia
1757,4.529,-10.381,21.062,City Of St. Petersburg,Russia
1757,8.343,-4.226,23.068,Connecticut,United States
1757,11.301,-1.197,25.949,Delaware,United States
1757,11.361,-2.032,26.585,District Of Columbia,United States
1757,21.321,12.682,30.591,Florida,United States
1757,17.236,5.991,29.689,Georgia (State),United States
1757,10.373,-5.703,27.257,Illinois,United States
1757,10.389,-4.851,26.749,Indiana,United States
1757,8.128,-10.027,26.581,Iowa,United States
1757,3.979,-14.268,22.541,Ivanovo,Russia
1757,6.901,-6.859,21.504,Kaliningrad,Russia
1757,5.018,-12.14,22.441,Kaluga,Russia
1757,1.606,-15.007,19.718,Karelia,Russia
1757,12.525,-1.299,27.611,Kentucky,United States
1757,2.063,-17.669,21.712,Kirov,Russia
1757,-1.881,-21.485,18.563,Komi,Russia
1757,1.074,-18.924,20.99,Komi Permyak,Russia
1757,2.812,-15.924,21.774,Kostroma,Russia
1757,10.834,-4.307,26.441,Krasnodar,Russia
1757,6.133,-11.2,23.487,Kursk,Russia
1757,3.871,-11.922,20.811,Leningrad,Russia
1757,5.536,-12.594,23.677,Lipetsk,Russia
1757,3.666,-11.859,20.345,Maine,United States
1757,3.282,-16.315,22.778,Mariy El,Russia
1757,11.587,-1.242,26.342,Maryland,United States
1757,6.941,-6.547,22.242,Massachusetts,United States
1757,5.984,-9.152,22.738,Michigan,United States
1757,3.89,-15.951,23.593,Minnesota,United States
1757,11.892,-3.936,28.542,Missouri,United States
1757,4.401,-14.659,23.27,Mordovia,Russia
1757,4.659,-12.616,22.321,Moscow City,Russia
1757,4.635,-12.888,22.525,Moskva,Russia
1757,-0.685,-15.234,15.848,Murmansk,Russia
1757,-4.198,-20.693,14.589,Nenets,Russia
1757,3.035,-13.082,20.324,New Brunswick,Canada
1757,4.917,-9.875,21.198,New Hampshire,United States
1757,10.008,-3.125,25.093,New Jersey,United States
1757,6.523,-7.951,22.618,New York,United States
1757,-2.461,-19.429,15.646,Newfoundland And Labrador,Canada
1757,3.912,-15.08,22.918,Nizhegorod,Russia
1757,14.379,2.593,27.782,North Carolina,United States
1757,5.039,-7.768,19.914,Nova Scotia,Canada
1757,4.255,-12.267,21.594,Novgorod,Russia
1757,9.802,-4.598,25.634,Ohio,United States
1757,-0.779,-20.952,19.66,Ontario,Canada
1757,5.541,-11.89,23.056,Orel,Russia
1757,8.529,-5.228,23.959,Pennsylvania,United States
1757,4.705,-14.699,23.84,Penza,Russia
1757,0.662,-19.908,20.813,Perm',Russia
1757,4.304,-10.02,20.502,Prince Edward Island,Canada
1757,5.034,-10.598,21.528,Pskov,Russia
1757,8.294,-4.225,22.965,Rhode Island,United States
1757,8.853,-9.057,26.946,Rostov,Russia
1757,4.829,-13.652,23.336,Ryazan',Russia
1757,4.212,-16.759,24.373,Samara,Russia
1757,5.549,-14.862,25.556,Saratov,Russia
1757,5.009,-11.45,21.94,Smolensk,Russia
1757,16.694,5.261,29.542,South Carolina,United States
1757,5.362,-13.357,23.98,Tambov,Russia
1757,3.399,-16.847,23.184,Tatarstan,Russia
1757,13.69,0.618,28.069,Tennessee,United States
1757,4.976,-12.655,22.832,Tula,Russia
1757,4.25,-12.673,21.779,Tver',Russia
1757,2.288,-17.861,22.155,Udmurt,Russia
1757,4.117,-16.086,23.805,Ul'Yanovsk,Russia
1757,4.702,-10.316,21.115,Vermont,United States
1757,12.337,-0.224,26.561,Virginia,United States
1757,4.459,-13.857,22.97,Vladimir,Russia
1757,7.331,-12.133,26.724,Volgograd,Russia
1757,2.433,-15.693,21.06,Vologda,Russia
1757,6.596,-11.938,24.908,Voronezh,Russia
1757,10.466,-2.615,25.065,West Virginia,United States
1757,5.385,-12.319,23.565,Wisconsin,United States
1757,3.57,-14.408,22.002,Yaroslavl',Russia
1758,8.325,-6.26,21.152,Adygey,Russia
1758,15.573,3.745,25.958,Alabama,United States
1758,16.907,4.271,26.092,Arkansas,United States
1758,-3.868,-20.378,12.43,Arkhangel'Sk,Russia
1758,4.518,-13.667,20.09,Belgorod,Russia
1758,3.832,-13.32,18.336,Bryansk,Russia
1758,1.5,-18.352,19.261,Chuvash,Russia
1758,2.114,-12.91,16.424,City Of St. Petersburg,Russia
1758,7.721,-4.269,20.537,Connecticut,United States
1758,10.472,-1.514,22.529,Delaware,United States
1758,10.482,-2.461,23.046,District Of Columbia,United States
1758,19.972,11.42,26.712,Florida,United States
1758,16.038,4.897,25.851,Georgia (State),United States
1758,9.392,-6.795,23.518,Illinois,United States
1758,9.424,-5.801,23.061,Indiana,United States
1758,7.175,-11.281,22.814,Iowa,United States
1758,1.447,-17.036,18.156,Ivanovo,Russia
1758,5.348,-8.791,16.764,Kaliningrad,Russia
1758,2.676,-14.894,17.903,Kaluga,Russia
1758,-0.771,-17.213,15.482,Karelia,Russia
1758,11.484,-2.262,23.859,Kentucky,United States
1758,-0.414,-20.117,17.531,Kirov,Russia
1758,-4.236,-23.607,14.525,Komi,Russia
1758,-1.332,-21.186,16.888,Komi Permyak,Russia
1758,0.272,-18.608,17.457,Kostroma,Russia
1758,8.668,-6.67,22.279,Krasnodar,Russia
1758,3.877,-13.874,19.023,Kursk,Russia
1758,1.392,-14.592,16.223,Leningrad,Russia
1758,3.167,-15.301,19.282,Lipetsk,Russia
1758,19.871,9.583,27.217,Louisiana,United States
1758,3.078,-12.124,17.927,Maine,United States
1758,0.789,-18.877,18.545,Mariy El,Russia
1758,10.702,-1.684,22.818,Maryland,United States
1758,6.365,-6.533,19.952,Massachusetts,United States
1758,5.117,-10.02,19.246,Michigan,United States
1758,3.018,-17.23,19.893,Minnesota,United States
1758,18.543,7.348,26.527,Mississippi,United States
1758,10.832,-5.197,24.711,Missouri,United States
1758,1.936,-17.319,18.972,Mordovia,Russia
1758,2.22,-15.429,17.803,Moscow City,Russia
1758,2.181,-15.696,18.027,Moskva,Russia
1758,-2.919,-17.014,11.946,Murmansk,Russia
1758,-6.464,-22.615,10.644,Nenets,Russia
1758,2.402,-13.547,17.766,New Brunswick,Canada
1758,4.352,-9.934,18.887,New Hampshire,United States
1758,9.23,-3.375,21.859,New Jersey,United States
1758,5.842,-8.195,19.738,New York,United States
1758,-3.223,-20.49,12.541,Newfoundland And Labrador,Canada
1758,1.407,-17.751,18.615,Nizhegorod,Russia
1758,13.315,1.812,24.089,North Carolina,United States
1758,4.324,-8.31,17.297,Nova Scotia,Canada
1758,1.778,-15.077,16.949,Novgorod,Russia
1758,8.879,-5.342,22.042,Ohio,United States
1758,-1.474,-21.964,16.265,Ontario,Canada
1758,3.239,-14.601,18.58,Orel,Russia
1758,7.699,-5.646,20.595,Pennsylvania,United States
1758,2.27,-17.322,19.565,Penza,Russia
1758,-1.695,-22.1,16.736,Perm',Russia
1758,3.615,-10.582,17.871,Prince Edward Island,Canada
1758,2.786,-13.057,16.848,Pskov,Russia
1758,7.681,-4.253,20.48,Rhode Island,United States
1758,6.594,-11.532,22.733,Rostov,Russia
1758,2.385,-16.393,18.945,Ryazan',Russia
1758,1.805,-19.178,20.211,Samara,Russia
1758,3.157,-17.362,21.356,Saratov,Russia
1758,2.724,-14.154,17.325,Smolensk,Russia
1758,15.556,4.326,25.773,South Carolina,United States
1758,2.96,-16.033,19.644,Tambov,Russia
1758,0.966,-19.27,19.016,Tatarstan,Russia
1758,12.579,-0.444,24.257,Tennessee,United States
1758,2.591,-15.413,18.362,Tula,Russia
1758,1.799,-15.483,17.194,Tver',Russia
1758,-0.141,-20.219,18.012,Udmurt,Russia
1758,1.678,-18.606,19.595,Ul'Yanovsk,Russia
1758,4.124,-10.422,18.699,Vermont,United States
1758,11.352,-0.858,22.928,Virginia,United States
1758,1.964,-16.632,18.562,Vladimir,Russia
1758,4.995,-14.635,22.516,Volgograd,Russia
1758,-0.117,-18.388,16.695,Vologda,Russia
1758,4.264,-14.567,20.581,Voronezh,Russia
1758,9.499,-3.283,21.438,West Virginia,United States
1758,4.494,-13.415,19.934,Wisconsin,United States
1758,1.027,-17.219,17.556,Yaroslavl',Russia
1759,9.389,-4.195,21.948,Adygey,Russia
1759,16.607,3.755,26.149,Alabama,United States
1759,15.098,0.955,26.271,Arkansas,United States
1759,-2.642,-18.682,12.262,Arkhangel'Sk,Russia
1759,5.655,-11.268,20.335,Belgorod,Russia
1759,5.01,-11.314,18.678,Bryansk,Russia
1759,2.676,-16.019,18.754,Chuvash,Russia
1759,3.488,-11.296,17.322,City Of St. Petersburg,Russia
1759,8.485,-4.21,19.341,Connecticut,United States
1759,11.391,-1.183,21.47,Delaware,United States
1759,11.425,-2.114,21.832,District Of Columbia,United States
1759,21.01,11.448,27.398,Florida,United States
1759,17.061,4.759,25.884,Georgia (State),United States
1759,10.399,-5.324,22.986,Illinois,United States
1759,10.416,-4.672,22.387,Indiana,United States
1759,8.194,-9.125,22.214,Iowa,United States
1759,2.671,-15.127,17.86,Ivanovo,Russia
1759,6.543,-7.221,18.567,Kaliningrad,Russia
1759,3.883,-12.97,18.089,Kaluga,Russia
1759,0.549,-15.765,15.285,Karelia,Russia
1759,12.487,-1.681,23.474,Kentucky,United States
1759,0.78,-18.076,16.635,Kirov,Russia
1759,-3.044,-21.711,13.626,Komi,Russia
1759,-0.15,-19.253,15.751,Komi Permyak,Russia
1759,1.499,-16.774,16.814,Kostroma,Russia
1759,9.738,-4.409,22.961,Krasnodar,Russia
1759,5.033,-11.655,19.374,Kursk,Russia
1759,2.734,-13.014,16.773,Leningrad,Russia
1759,4.332,-12.926,19.452,Lipetsk,Russia
1759,18.539,6.156,27.758,Louisiana,United States
1759,3.833,-11.028,16.528,Maine,United States
1759,1.977,-16.684,17.849,Mariy El,Russia
1759,11.643,-1.375,21.783,Maryland,United States
1759,7.087,-6.583,18.428,Massachusetts,United States
1759,6.074,-8.113,18.727,Michigan,United States
1759,4.028,-14.306,19.287,Minnesota,United States
1759,17.057,4.079,26.829,Mississippi,United States
1759,11.861,-3.742,24.482,Missouri,United States
1759,3.11,-14.954,18.786,Mordovia,Russia
1759,3.448,-13.621,17.859,Moscow City,Russia
1759,3.407,-13.839,18.014,Moskva,Russia
1759,-1.653,-15.973,12.162,Murmansk,Russia
1759,-5.276,-20.67,11.192,Nenets,Russia
1759,3.189,-11.923,16.559,New Brunswick,Canada
1759,5.082,-9.618,17.121,New Hampshire,United States
1759,10.116,-3.045,20.587,New Jersey,United States
1759,6.671,-7.412,18.319,New York,United States
1759,-2.321,-17.323,12.516,Newfoundland And Labrador,Canada
1759,2.603,-15.661,18.173,Nizhegorod,Russia
1759,14.3,1.75,23.629,North Carolina,United States
1759,5.123,-6.823,17.192,Nova Scotia,Canada
1759,3.091,-13.746,17.163,Novgorod,Russia
1759,9.846,-4.482,21.218,Ohio,United States
1759,-0.527,-18.6,15.301,Ontario,Canada
1759,4.409,-12.427,18.902,Orel,Russia
1759,8.614,-5.012,19.411,Pennsylvania,United States
1759,3.427,-14.754,19.374,Penza,Russia
1759,-0.534,-20.089,15.611,Perm',Russia
1759,4.417,-8.738,17.361,Prince Edward Island,Canada
1759,4.102,-11.726,17.37,Pskov,Russia
1759,8.437,-4.243,19.289,Rhode Island,United States
1759,7.691,-8.909,22.928,Rostov,Russia
1759,3.572,-14.14,18.929,Ryazan',Russia
1759,2.946,-16.171,19.805,Samara,Russia
1759,4.289,-14.365,21.073,Saratov,Russia
1759,3.955,-12.444,17.63,Smolensk,Russia
1759,16.56,4.192,25.518,South Carolina,United States
1759,4.118,-13.563,19.654,Tambov,Russia
1759,2.126,-16.67,18.417,Tatarstan,Russia
1759,13.596,-0.097,24.095,Tennessee,United States
1759,3.784,-13.311,18.484,Tula,Russia
1759,3.068,-13.911,17.257,Tver',Russia
1759,1.029,-17.944,17.162,Udmurt,Russia
1759,2.832,-15.933,19.158,Ul'Yanovsk,Russia
1759,4.872,-9.901,16.978,Vermont,United States
1759,12.32,-0.753,22.166,Virginia,United States
1759,3.174,-14.665,18.355,Vladimir,Russia
1759,6.109,-11.707,22.4,Volgograd,Russia
1759,1.145,-16.732,16.223,Vologda,Russia
1759,5.401,-11.931,20.701,Voronezh,Russia
1759,10.468,-2.962,20.742,West Virginia,United States
1759,5.484,-11.067,19.275,Wisconsin,United States
1759,2.277,-15.512,17.262,Yaroslavl',Russia
1760,8.614,-4.951,20.767,Adygey,Russia
1760,15.172,5.01,26.39,Alabama,United States
1760,1.471,1.471,1.471,Arkansas,United States
1760,-3.796,-21.185,11.008,Arkhangel'Sk,Russia
1760,4.796,-13.072,18.83,Belgorod,Russia
1760,4.141,-13.22,17.473,Bryansk,Russia
1760,1.628,-18.214,17.483,Chuvash,Russia
1760,2.188,-15.361,15.746,City Of St. Petersburg,Russia
1760,7.293,-4.012,20.696,Connecticut,United States
1760,10.156,-0.406,23.264,Delaware,United States
1760,10.099,-1.272,23.502,District Of Columbia,United States
1760,19.883,12.669,27.503,Florida,United States
1760,15.72,6.155,26.33,Georgia (State),United States
1760,8.668,-5.637,23.32,Illinois,United States
1760,8.785,-4.65,22.993,Indiana,United States
1760,6.264,-10.141,22.208,Iowa,United States
1760,1.56,-17.478,16.531,Ivanovo,Russia
1760,5.89,-9.562,17.597,Kaliningrad,Russia
1760,2.912,-15.109,16.779,Kaluga,Russia
1760,-0.757,-19.511,14.544,Karelia,Russia
1760,10.966,-1.049,24.127,Kentucky,United States
1760,-0.315,-20.203,15.784,Kirov,Russia
1760,-4.129,-23.729,12.965,Komi,Russia
1760,-1.217,-21.058,15.19,Komi Permyak,Russia
1760,0.36,-19.111,15.778,Kostroma,Russia
1760,8.963,-5.402,21.74,Krasnodar,Russia
1760,4.159,-13.504,17.895,Kursk,Russia
1760,1.454,-16.653,15.242,Leningrad,Russia
1760,3.396,-15.002,17.867,Lipetsk,Russia
1760,7.126,7.126,7.126,Louisiana,United States
1760,2.369,-12.075,17.211,Maine,United States
1760,0.901,-18.887,16.776,Mariy El,Russia
1760,10.352,-0.517,23.401,Maryland,United States
1760,5.848,-6.518,19.618,Massachusetts,United States
1760,4.432,-9.044,19.292,Michigan,United States
1760,1.977,-16.162,19.147,Minnesota,United States
1760,5.11,5.11,5.11,Mississippi,United States
1760,10.087,-3.996,24.533,Missouri,United States
1760,2.088,-17.168,17.278,Mordovia,Russia
1760,2.409,-15.846,16.501,Moscow City,Russia
1760,2.353,-16.127,16.67,Moskva,Russia
1760,-2.893,-18.955,10.985,Murmansk,Russia
1760,-6.349,-22.85,9.609,Nenets,Russia
1760,1.6,-13.413,16.947,New Brunswick,Canada
1760,3.727,-9.925,18.161,New Hampshire,United States
1760,8.856,-2.439,22.315,New Jersey,United States
1760,5.299,-7.64,19.622,New York,United States
1760,-4.178,-19.963,12.182,Newfoundland And Labrador,Canada
1760,1.527,-17.867,16.902,Nizhegorod,Russia
1760,12.996,3.026,24.64,North Carolina,United States
1760,3.722,-8.139,17.47,Nova Scotia,Canada
1760,1.899,-16.614,15.898,Novgorod,Russia
1760,8.339,-4.221,22.193,Ohio,United States
1760,-2.549,-21.126,15.423,Ontario,Canada
1760,3.495,-14.41,17.397,Orel,Russia
1760,7.262,-4.64,20.891,Pennsylvania,United States
1760,2.437,-16.991,17.873,Penza,Russia
1760,-1.565,-21.736,15.037,Perm',Russia
1760,2.892,-10.404,17.608,Prince Edward Island,Canada
1760,2.995,-14.73,16.398,Pskov,Russia
1760,7.252,-4.042,20.621,Rhode Island,United States
1760,6.854,-10.538,21.5,Rostov,Russia
1760,2.563,-16.377,17.417,Ryazan',Russia
1760,1.955,-18.661,18.421,Samara,Russia
1760,3.333,-16.769,19.619,Saratov,Russia
1760,2.976,-14.689,16.462,Smolensk,Russia
1760,15.245,5.565,26.255,South Carolina,United States
1760,3.159,-15.696,18.087,Tambov,Russia
1760,1.098,-18.936,17.228,Tatarstan,Russia
1760,12.098,0.797,24.585,Tennessee,United States
1760,2.811,-15.443,17.048,Tula,Russia
1760,1.953,-16.471,16.033,Tver',Russia
1760,-0.02,-19.982,16.25,Udmurt,Russia
1760,1.828,-18.223,17.822,Ul'Yanovsk,Russia
1760,3.495,-10.317,18.037,Vermont,United States
1760,11.001,0.348,23.454,Virginia,United States
1760,2.099,-16.935,16.995,Vladimir,Russia
1760,5.209,-13.851,20.873,Volgograd,Russia
1760,-0.061,-19.422,15.147,Vologda,Russia
1760,4.504,-13.979,19.118,Voronezh,Russia
1760,9.103,-2.096,21.943,West Virginia,United States
1760,3.633,-12.367,19.474,Wisconsin,United States
1760,1.125,-18.004,16.03,Yaroslavl',Russia
1761,10.126,-4.295,25.991,Adygey,Russia
1761,17.524,3.193,32.289,Alabama,United States
1761,,,,Arkansas,United States
1761,-1.927,-18.074,16.462,Arkhangel'Sk,Russia
1761,6.365,-11.028,24.137,Belgorod,Russia
1761,5.666,-10.811,21.66,Bryansk,Russia
1761,3.426,-15.778,23.804,Chuvash,Russia
1761,4.066,-9.958,18.537,City Of St. Petersburg,Russia
1761,9.66,-6.593,28.21,Connecticut,United States
1761,12.506,-3.091,30.454,Delaware,United States
1761,12.548,-3.736,30.833,District Of Columbia,United States
1761,21.829,10.931,32.905,Florida,United States
1761,18.003,4.141,32.394,Georgia (State),United States
1761,11.269,-6.265,29.966,Illinois,United States
1761,11.344,-5.658,29.788,Indiana,United States
1761,8.987,-10.311,28.914,Iowa,United States
1761,3.405,-14.564,22.026,Ivanovo,Russia
1761,6.991,-6.175,18.706,Kaliningrad,Russia
1761,4.562,-12.394,21.283,Kaluga,Russia
1761,1.207,-14.497,18.225,Karelia,Russia
1761,13.458,-2.338,30.622,Kentucky,United States
1761,1.519,-17.785,22.091,Kirov,Russia
1761,-2.332,-21.466,19.205,Komi,Russia
1761,0.57,-19.107,21.712,Komi Permyak,Russia
1761,2.235,-16.239,21.461,Kostroma,Russia
1761,10.471,-4.481,27.025,Krasnodar,Russia
1761,5.723,-11.302,22.779,Kursk,Russia
1761,3.358,-11.789,18.674,Leningrad,Russia
1761,5.054,-12.608,23.291,Lipetsk,Russia
1761,,,,Louisiana,United States
1761,4.906,-13.843,24.97,Maine,United States
1761,2.724,-16.389,23.028,Mariy El,Russia
1761,12.744,-2.922,30.558,Maryland,United States
1761,8.309,-9.011,27.516,Massachusetts,United States
1761,6.968,-10.1,25.966,Michigan,United States
1761,4.77,-16.192,25.869,Minnesota,United States
1761,,,,Mississippi,United States
1761,12.707,-4.225,30.859,Missouri,United States
1761,3.857,-14.661,23.319,Mordovia,Russia
1761,4.144,-13,21.232,Moscow City,Russia
1761,4.109,-13.23,21.534,Moskva,Russia
1761,-0.965,-14.853,15.172,Murmansk,Russia
1761,-4.573,-20.376,15.251,Nenets,Russia
1761,4.183,-14.725,24.489,New Brunswick,Canada
1761,6.273,-12.213,26.301,New Hampshire,United States
1761,11.261,-5.136,29.755,New Jersey,United States
1761,7.795,-9.971,27.292,New York,United States
1761,-1.592,-20.046,18.428,Newfoundland And Labrador,Canada
1761,3.348,-15.272,22.857,Nizhegorod,Russia
1761,15.337,0.993,31.213,North Carolina,United States
1761,6.073,-9.277,23.899,Nova Scotia,Canada
1761,3.73,-12.676,19.546,Novgorod,Russia
1761,10.845,-5.758,29.148,Ohio,United States
1761,0.209,-21.654,22.557,Ontario,Canada
1761,5.103,-12.015,22.278,Orel,Russia
1761,9.716,-6.949,28.23,Pennsylvania,United States
1761,4.177,-14.534,24.027,Penza,Russia
1761,0.176,-20.061,21.728,Perm',Russia
1761,5.363,-11.494,24.441,Prince Edward Island,Canada
1761,4.668,-10.632,19.088,Pskov,Russia
1761,9.617,-6.616,28.139,Rhode Island,United States
1761,8.432,-8.895,27.382,Rostov,Russia
1761,4.302,-13.745,22.944,Ryazan',Russia
1761,3.693,-16.258,25.105,Samara,Russia
1761,5.042,-14.352,26.113,Saratov,Russia
1761,4.595,-11.726,20.306,Smolensk,Russia
1761,17.552,3.5,32.616,South Carolina,United States
1761,4.857,-13.3,23.892,Tambov,Russia
1761,2.867,-16.552,23.837,Tatarstan,Russia
1761,14.555,-0.72,30.847,Tennessee,United States
1761,4.488,-12.841,22.039,Tula,Russia
1761,3.732,-13.064,20.189,Tver',Russia
1761,1.762,-17.817,22.844,Udmurt,Russia
1761,3.584,-15.79,24.307,Ul'Yanovsk,Russia
1761,6.039,-12.573,26.109,Vermont,United States
1761,13.399,-1.581,30.331,Virginia,United States
1761,3.904,-14.135,22.432,Vladimir,Russia
1761,6.86,-11.656,27.229,Volgograd,Russia
1761,1.862,-15.955,20.262,Vologda,Russia
1761,6.133,-11.74,24.865,Voronezh,Russia
1761,11.528,-3.907,28.758,West Virginia,United States
1761,6.299,-12.874,26.264,Wisconsin,United States
1761,2.994,-14.791,21.091,Yaroslavl',Russia
1762,10.113,-0.62,21.833,Adygey,Russia
1762,17.012,7.129,27.582,Alabama,United States
1762,,,,Arkansas,United States
1762,-1.996,-13.426,12.135,Arkhangel'Sk,Russia
1762,6.326,-7.286,20.399,Belgorod,Russia
1762,5.537,-7.271,18.526,Bryansk,Russia
1762,3.499,-11.365,19.263,Chuvash,Russia
1762,3.871,-5.541,15.535,City Of St. Petersburg,Russia
1762,8.983,-2.903,22.622,Connecticut,United States
1762,11.841,1.149,25.076,Delaware,United States
1762,11.919,1.053,25.539,District Of Columbia,United States
1762,21.4,14.834,28.245,Florida,United States
1762,17.477,8.138,27.605,Georgia (State),United States
1762,10.957,-1.872,25.176,Illinois,United States
1762,10.949,-1.214,24.89,Indiana,United States
1762,8.827,-5.66,24.247,Iowa,United States
1762,3.424,-10.06,17.816,Ivanovo,Russia
1762,6.388,-4.03,17.346,Kaliningrad,Russia
1762,4.481,-8.495,17.871,Kaluga,Russia
1762,0.979,-9.699,14.593,Karelia,Russia
1762,12.962,1.734,25.733,Kentucky,United States
1762,1.591,-13.278,17.492,Kirov,Russia
1762,-2.301,-17.032,14.634,Komi,Russia
1762,0.654,-14.728,17.065,Komi Permyak,Russia
1762,2.264,-11.616,17.099,Kostroma,Russia
1762,10.455,-0.829,22.94,Krasnodar,Russia
1762,5.655,-7.601,19.252,Kursk,Russia
1762,3.212,-7.257,15.35,Leningrad,Russia
1762,5.043,-8.603,19.367,Lipetsk,Russia
1762,,,,Louisiana,United States
1762,4.48,-9.348,19.552,Maine,United States
1762,2.795,-11.906,18.478,Mariy El,Russia
1762,12.11,1.684,25.274,Maryland,United States
1762,7.662,-5.042,21.885,Massachusetts,United States
1762,6.558,-5.554,21.006,Michigan,United States
1762,4.724,-10.787,21.221,Minnesota,United States
1762,,,,Mississippi,United States
1762,12.383,-0.322,26.198,Missouri,United States
1762,3.907,-10.331,18.955,Mordovia,Russia
1762,4.096,-8.834,17.534,Moscow City,Russia
